,year,qtr,state_fips,low,high
884,2003,2,21,1.24,1.32
885,2003,2,22,1.24,1.32
886,2003,2,23,1.4,1.5
887,2003,2,24,1.72,1.84
888,2003,2,25,1.24,1.32
889,2003,2,26,1.4,1.5
890,2003,2,27,1.32,1.4
891,2003,2,28,1.4,1.5
892,2003,2,29,1.24,1.32
893,2003,2,30,1.6,1.72
894,2003,2,31,0.41,1.11
895,2003,2,32,1.72,1.84
896,2003,2,33,1.6,1.72
897,2003,2,34,1.4,1.5
898,2003,2,35,1.6,1.72
899,2003,2,36,0.41,1.11
900,2003,2,37,1.6,1.72
901,2003,2,38,0.41,1.11
902,2003,2,39,1.32,1.4
903,2003,2,40,1.32,1.4
904,2003,2,41,1.72,1.84
905,2003,2,42,1.11,1.24
906,2003,2,44,1.4,1.5
907,2003,2,45,1.72,1.84
908,2003,2,46,1.4,1.5
909,2003,2,47,1.4,1.5
910,2003,2,48,1.11,1.24
911,2003,2,49,1.6,1.72
912,2003,2,50,1.4,1.5
913,2003,2,51,1.6,1.72
914,2003,2,53,1.84,2.06
915,2003,2,54,1.24,1.32
916,2003,2,55,1.11,1.24
917,2003,2,56,1.24,1.32
918,2003,3,1,1.5,1.6
919,2003,3,2,1.4,1.5
920,2003,3,4,1.84,2.06
921,2003,3,5,1.24,1.32
923,2003,3,8,1.84,2.06
924,2003,3,9,1.4,1.5
925,2003,3,10,1.32,1.4
926,2003,3,11,0.41,1.11
927,2003,3,12,1.84,2.06
928,2003,3,13,1.72,1.84
929,2003,3,15,1.84,2.06
930,2003,3,16,1.84,2.06
931,2003,3,17,1.32,1.4
932,2003,3,18,1.4,1.5
933,2003,3,19,1.11,1.24
934,2003,3,20,1.24,1.32
935,2003,3,21,1.24,1.32
936,2003,3,22,1.32,1.4
937,2003,3,23,1.4,1.5
938,2003,3,24,1.84,2.06
939,2003,3,25,1.32,1.4
940,2003,3,26,1.5,1.6
941,2003,3,27,1.32,1.4
942,2003,3,28,1.4,1.5
943,2003,3,29,1.32,1.4
944,2003,3,30,1.6,1.72
945,2003,3,31,1.11,1.24
946,2003,3,32,1.72,1.84
947,2003,3,33,1.6,1.72
948,2003,3,34,1.4,1.5
949,2003,3,35,1.72,1.84
950,2003,3,36,0.41,1.11
951,2003,3,37,1.6,1.72
952,2003,3,38,1.11,1.24
953,2003,3,39,1.4,1.5
954,2003,3,40,1.32,1.4
955,2003,3,41,1.84,2.06
956,2003,3,42,1.24,1.32
957,2003,3,44,1.4,1.5
958,2003,3,45,1.72,1.84
959,2003,3,46,1.6,1.72
960,2003,3,47,1.4,1.5
961,2003,3,48,1.24,1.32
962,2003,3,49,1.72,1.84
963,2003,3,50,1.5,1.6
964,2003,3,51,1.72,1.84
965,2003,3,53,1.84,2.06
966,2003,3,54,1.32,1.4
967,2003,3,55,1.11,1.24
968,2003,3,56,1.4,1.5
969,2003,4,1,1.5,1.6
970,2003,4,2,1.5,1.6
971,2003,4,4,1.84,2.06
972,2003,4,5,1.24,1.32
975,2003,4,9,1.4,1.5
976,2003,4,10,1.4,1.5
977,2003,4,11,0.41,1.11
978,2003,4,12,1.84,2.06
979,2003,4,13,1.72,1.84
980,2003,4,15,1.84,2.06
981,2003,4,16,1.84,2.06
982,2003,4,17,1.4,1.5
983,2003,4,18,1.4,1.5
984,2003,4,19,1.11,1.24
985,2003,4,20,1.32,1.4
986,2003,4,21,1.32,1.4
987,2003,4,22,1.32,1.4
988,2003,4,23,1.5,1.6
989,2003,4,24,1.84,2.06
990,2003,4,25,1.4,1.5
991,2003,4,26,1.5,1.6
992,2003,4,27,1.5,1.6
993,2003,4,28,1.4,1.5
994,2003,4,29,1.4,1.5
995,2003,4,30,1.72,1.84
996,2003,4,31,1.11,1.24
997,2003,4,32,1.84,2.06
998,2003,4,33,1.72,1.84
999,2003,4,34,1.5,1.6
1000,2003,4,35,1.72,1.84
1001,2003,4,36,1.11,1.24
1002,2003,4,37,1.6,1.72
1003,2003,4,38,1.11,1.24
1004,2003,4,39,1.4,1.5
1005,2003,4,40,1.4,1.5
1006,2003,4,41,1.84,2.06
1007,2003,4,42,1.24,1.32
1008,2003,4,44,1.5,1.6
1009,2003,4,45,1.72,1.84
1010,2003,4,46,1.6,1.72
1011,2003,4,47,1.4,1.5
1012,2003,4,48,1.24,1.32
1013,2003,4,49,1.84,2.06
1014,2003,4,50,1.4,1.5
1015,2003,4,51,1.72,1.84
1016,2003,4,53,1.84,2.06
1017,2003,4,54,1.32,1.4
1018,2003,4,55,1.24,1.32
1019,2003,4,56,1.4,1.5
